ZIP_CODE	STATE_ABBREV	COUNTY_NAME	CITY_NAME	STATE_SALES_TAX	STATE_USE_TAX	COUNTY_SALES_TAX	COUNTY_USE_TAX	CITY_SALES_TAX	CITY_USE_TAX	TOTAL_SALES_TAX	TOTAL_USE_TAX	TAX_SHIPPING_ALONE	TAX_SHIPPING_AND_HANDLING_TOGETHER
62887	IL	WHITE	SPRINGERTON	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62888	IL	PERRY	TAMAROA	0.062500	0.062500	0.005000	0.000000	0.005000	0.000000	0.072500	0.062500	N	N
62889	IL	JEFFERSON	TEXICO	0.062500	0.062500	0.002500	0.000000	0.000000	0.000000	0.065000	0.062500	N	N
62890	IL	FRANKLIN	THOMPSONVILLE	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62891	IL	FRANKLIN	VALIER	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62892	IL	MARION	VERNON	0.062500	0.062500	0.002500	0.000000	0.000000	0.000000	0.065000	0.062500	N	N
62893	IL	MARION	WALNUT HILL	0.062500	0.062500	0.002500	0.000000	0.000000	0.000000	0.065000	0.062500	N	N
62894	IL	JEFFERSON	WALTONVILLE	0.062500	0.062500	0.002500	0.000000	0.000000	0.000000	0.065000	0.062500	N	N
62895	IL	WAYNE	WAYNE CITY	0.062500	0.062500	0.007500	0.000000	0.000000	0.000000	0.070000	0.062500	N	N
62896	IL	FRANKLIN	WEST FRANKFORT	0.062500	0.062500	0.010000	0.000000	0.010000	0.000000	0.082500	0.062500	N	N
62897	IL	FRANKLIN	WHITTINGTON	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62898	IL	JEFFERSON	WOODLAWN	0.062500	0.062500	0.002500	0.000000	0.000000	0.000000	0.065000	0.062500	N	N
62899	IL	CLAY	XENIA	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62901	IL	JACKSON	CARBONDALE	0.062500	0.062500	0.000000	0.000000	0.020000	0.000000	0.082500	0.062500	N	N
62902	IL	JACKSON	CARBONDALE	0.062500	0.062500	0.000000	0.000000	0.020000	0.000000	0.082500	0.062500	N	N
62903	IL	JACKSON	CARBONDALE	0.062500	0.062500	0.000000	0.000000	0.020000	0.000000	0.082500	0.062500	N	N
62905	IL	UNION	ALTO PASS	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62906	IL	UNION	ANNA	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62907	IL	JACKSON	AVA	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62908	IL	JOHNSON	BELKNAP	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62909	IL	JOHNSON	BOLES	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62910	IL	MASSAC	BROOKPORT	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62912	IL	JOHNSON	BUNCOMBE	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62914	IL	ALEXANDER	CAIRO	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62915	IL	WILLIAMSON	CAMBRIA	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62916	IL	JACKSON	CAMPBELL HILL	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62917	IL	SALINE	CARRIER MILLS	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62918	IL	WILLIAMSON	CARTERVILLE	0.062500	0.062500	0.010000	0.000000	0.010000	0.000000	0.082500	0.062500	N	N
62919	IL	HARDIN	CAVE IN ROCK	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62920	IL	UNION	COBDEN	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62921	IL	WILLIAMSON	COLP	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62922	IL	WILLIAMSON	CREAL SPRINGS	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62923	IL	JOHNSON	CYPRESS	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62924	IL	JACKSON	DE SOTO	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62926	IL	UNION	DONGOLA	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62927	IL	JACKSON	DOWELL	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62928	IL	POPE	EDDYVILLE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62930	IL	SALINE	ELDORADO	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62931	IL	HARDIN	ELIZABETHTOWN	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62932	IL	JACKSON	ELKVILLE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62933	IL	WILLIAMSON	ENERGY	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62934	IL	GALLATIN	EQUALITY	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62935	IL	SALINE	GALATIA	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62938	IL	POPE	GOLCONDA	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62939	IL	JOHNSON	GOREVILLE	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62940	IL	JACKSON	GORHAM	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62941	IL	PULASKI	GRAND CHAIN	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62942	IL	JACKSON	GRAND TOWER	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62943	IL	JOHNSON	GRANTSBURG	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62946	IL	SALINE	HARRISBURG	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62947	IL	POPE	HEROD	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62948	IL	WILLIAMSON	HERRIN	0.062500	0.062500	0.010000	0.000000	0.012500	0.000000	0.085000	0.062500	N	N
62949	IL	WILLIAMSON	HURST	0.062500	0.062500	0.010000	0.000000	0.010000	0.000000	0.082500	0.062500	N	N
62950	IL	JACKSON	JACOB	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62951	IL	WILLIAMSON	JOHNSTON CITY	0.062500	0.062500	0.010000	0.000000	0.015000	0.000000	0.087500	0.062500	N	N
62952	IL	UNION	JONESBORO	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62953	IL	MASSAC	JOPPA	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62954	IL	GALLATIN	JUNCTION	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62955	IL	HARDIN	KARBERS RIDGE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62956	IL	PULASKI	KARNAK	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62957	IL	ALEXANDER	MC CLURE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62958	IL	JACKSON	MAKANDA	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62959	IL	WILLIAMSON	MARION	0.062500	0.062500	0.010000	0.000000	0.012500	0.000000	0.085000	0.062500	N	N
62960	IL	MASSAC	METROPOLIS	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62961	IL	UNION	MILLCREEK	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62962	IL	ALEXANDER	MILLER CITY	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62963	IL	PULASKI	MOUND CITY	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62964	IL	PULASKI	MOUNDS	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62965	IL	SALINE	MUDDY	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62966	IL	JACKSON	MURPHYSBORO	0.062500	0.062500	0.000000	0.000000	0.020000	0.000000	0.082500	0.062500	N	N
62967	IL	JOHNSON	NEW BURNSIDE	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62969	IL	ALEXANDER	OLIVE BRANCH	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62970	IL	PULASKI	OLMSTED	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62971	IL	JACKSON	ORAVILLE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62972	IL	JOHNSON	OZARK	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62973	IL	PULASKI	PERKS	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62974	IL	WILLIAMSON	PITTSBURG	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62975	IL	JACKSON	POMONA	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62976	IL	PULASKI	PULASKI	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62977	IL	SALINE	RALEIGH	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62979	IL	GALLATIN	RIDGWAY	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62982	IL	HARDIN	ROSICLARE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62983	IL	FRANKLIN	ROYALTON	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
62984	IL	GALLATIN	SHAWNEETOWN	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62985	IL	JOHNSON	SIMPSON	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62987	IL	SALINE	STONEFORT	0.062500	0.062500	0.017500	0.000000	0.000000	0.000000	0.080000	0.062500	N	N
62988	IL	ALEXANDER	TAMMS	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62990	IL	ALEXANDER	THEBES	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62992	IL	PULASKI	ULLIN	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62993	IL	ALEXANDER	UNITY	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62994	IL	JACKSON	VERGENNES	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62995	IL	JOHNSON	VIENNA	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62996	IL	PULASKI	VILLA RIDGE	0.062500	0.062500	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	N	N
62997	IL	PERRY	WILLISVILLE	0.062500	0.062500	0.005000	0.000000	0.000000	0.000000	0.067500	0.062500	N	N
62998	IL	UNION	WOLF LAKE	0.062500	0.062500	0.012500	0.000000	0.000000	0.000000	0.075000	0.062500	N	N
62999	IL	FRANKLIN	ZEIGLER	0.062500	0.062500	0.010000	0.000000	0.000000	0.000000	0.072500	0.062500	N	N
46001	IN	MADISON	ALEXANDRIA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46011	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46012	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46013	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46014	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46015	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46016	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46017	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46018	IN	MADISON	ANDERSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46030	IN	HAMILTON	ARCADIA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46031	IN	HAMILTON	ATLANTA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46032	IN	HAMILTON	CARMEL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46033	IN	HAMILTON	CARMEL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46034	IN	HAMILTON	CICERO	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46035	IN	CLINTON	COLFAX	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46036	IN	MADISON	ELWOOD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46037	IN	HAMILTON	FISHERS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46038	IN	HAMILTON	FISHERS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46039	IN	CLINTON	FOREST	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46040	IN	HANCOCK	FORTVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46041	IN	CLINTON	FRANKFORT	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46044	IN	MADISON	FRANKTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46045	IN	TIPTON	GOLDSMITH	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46047	IN	TIPTON	HOBBS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46048	IN	MADISON	INGALLS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46049	IN	TIPTON	KEMPTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46050	IN	CLINTON	KIRKLIN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46051	IN	MADISON	LAPEL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46052	IN	BOONE	LEBANON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46055	IN	HANCOCK	MC CORDSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46056	IN	MADISON	MARKLEVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46057	IN	CLINTON	MICHIGANTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46058	IN	CLINTON	MULBERRY	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46060	IN	HAMILTON	NOBLESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46061	IN	HAMILTON	NOBLESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46062	IN	HAMILTON	NOBLESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46063	IN	MADISON	ORESTES	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46064	IN	MADISON	PENDLETON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46065	IN	CLINTON	ROSSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46067	IN	CLINTON	SEDALIA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46068	IN	TIPTON	SHARPSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46069	IN	HAMILTON	SHERIDAN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46070	IN	MADISON	SUMMITVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46071	IN	BOONE	THORNTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46072	IN	TIPTON	TIPTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46074	IN	HAMILTON	WESTFIELD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46075	IN	BOONE	WHITESTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46076	IN	TIPTON	WINDFALL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46077	IN	BOONE	ZIONSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46082	IN	HAMILTON	CARMEL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46085	IN	HAMILTON	FISHERS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46102	IN	BOONE	ADVANCE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46103	IN	HENDRICKS	AMO	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46104	IN	RUSH	ARLINGTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46105	IN	PUTNAM	BAINBRIDGE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46106	IN	JOHNSON	BARGERSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46107	IN	MARION	BEECH GROVE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46110	IN	SHELBY	BOGGSTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46111	IN	MORGAN	BROOKLYN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46112	IN	HENDRICKS	BROWNSBURG	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46113	IN	MORGAN	CAMBY	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46115	IN	RUSH	CARTHAGE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46117	IN	HANCOCK	CHARLOTTESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46118	IN	HENDRICKS	CLAYTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46120	IN	PUTNAM	CLOVERDALE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46121	IN	PUTNAM	COATESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46122	IN	HENDRICKS	DANVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46123	IN	HENDRICKS	AVON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46124	IN	JOHNSON	EDINBURGH	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46125	IN	MORGAN	EMINENCE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46126	IN	SHELBY	FAIRLAND	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46127	IN	RUSH	FALMOUTH	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46128	IN	PUTNAM	FILLMORE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46129	IN	HANCOCK	FINLY	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46130	IN	SHELBY	FOUNTAINTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46131	IN	JOHNSON	FRANKLIN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46133	IN	FAYETTE	GLENWOOD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46135	IN	PUTNAM	GREENCASTLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46140	IN	HANCOCK	GREENFIELD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46142	IN	JOHNSON	GREENWOOD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46143	IN	JOHNSON	GREENWOOD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46144	IN	SHELBY	GWYNNEVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46146	IN	RUSH	HOMER	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46147	IN	BOONE	JAMESTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46148	IN	HENRY	KNIGHTSTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46149	IN	HENDRICKS	LIZTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46150	IN	RUSH	MANILLA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46151	IN	MORGAN	MARTINSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46154	IN	HANCOCK	MAXWELL	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46155	IN	RUSH	MAYS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46156	IN	RUSH	MILROY	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46157	IN	MORGAN	MONROVIA	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46158	IN	MORGAN	MOORESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46160	IN	MORGAN	MORGANTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46161	IN	SHELBY	MORRISTOWN	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46162	IN	JOHNSON	NEEDHAM	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46163	IN	HANCOCK	NEW PALESTINE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46164	IN	JOHNSON	NINEVEH	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46165	IN	HENDRICKS	NORTH SALEM	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46166	IN	MORGAN	PARAGON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46167	IN	HENDRICKS	PITTSBORO	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46168	IN	HENDRICKS	PLAINFIELD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46170	IN	PUTNAM	PUTNAMVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46171	IN	PUTNAM	REELSVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46172	IN	PUTNAM	ROACHDALE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46173	IN	RUSH	RUSHVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46175	IN	PUTNAM	RUSSELLVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46176	IN	SHELBY	SHELBYVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46180	IN	HENDRICKS	STILESVILLE	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46181	IN	JOHNSON	TRAFALGAR	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46182	IN	SHELBY	WALDRON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46183	IN	MARION	WEST NEWTON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46184	IN	JOHNSON	WHITELAND	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46186	IN	HANCOCK	WILKINSON	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46197	IN	HENDRICKS	PLAINFIELD	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
46201	IN	MARION	INDIANAPOLIS	0.070000	0.070000	0.000000	0.000000	0.000000	0.000000	0.070000	0.070000	Y	Y
